54668,24.00,63.80,1535,Light,0.34,-0.14,9.83,-0.08,0.02,-0.01,NOMINAL
55677,24.00,63.80,1664,Light,0.35,-0.14,9.82,-0.08,0.02,-0.01,NOMINAL
56680,24.00,63.80,1815,Light,0.37,-0.14,9.82,-0.08,0.02,-0.01,NOMINAL
57690,24.10,63.60,1789,Light,0.34,-0.16,9.82,-0.08,0.02,-0.01,NOMINAL
58693,24.10,63.60,1810,Light,0.34,-0.16,9.83,-0.08,0.03,-0.01,NOMINAL
59702,24.00,63.60,1840,Light,0.34,-0.15,9.82,-0.08,0.02,-0.01,NOMINAL
60705,24.00,63.60,2559,Bright,0.38,-0.14,9.84,-0.08,0.03,-0.01,NOMINAL
61715,24.10,63.50,3406,Very bright,0.49,-0.16,9.80,-0.09,0.00,-0.01,NOMINAL
62718,24.10,63.50,4095,Very bright,0.33,-0.16,9.79,-0.08,0.02,-0.01,NOMINAL
63727,24.00,63.40,4095,Very bright,0.35,-0.13,9.84,-0.08,0.03,-0.01,NOMINAL
64730,24.00,63.40,4095,Very bright,0.35,-0.16,9.84,-0.08,0.02,-0.01,NOMINAL
65739,24.00,63.30,4095,Very bright,0.35,-0.14,9.85,-0.08,0.02,-0.01,NOMINAL
66742,24.00,63.30,4095,Very bright,0.38,-0.16,9.83,-0.08,0.03,-0.01,NOMINAL
67751,24.00,63.30,4095,Very bright,0.33,-0.15,9.88,-0.08,0.03,-0.01,NOMINAL
68754,24.00,63.30,4095,Very bright,0.32,-0.13,9.81,-0.08,0.02,-0.01,NOMINAL
69763,24.00,63.40,4095,Very bright,0.33,-0.13,9.84,-0.08,0.02,-0.01,NOMINAL
70766,24.00,63.40,3920,Very bright,0.35,-0.15,9.82,-0.08,0.02,-0.01,NOMINAL
71775,24.10,63.40,4095,Very bright,0.34,-0.15,9.82,-0.08,0.02,-0.01,NOMINAL
72778,24.10,63.40,4095,Very bright,0.37,-0.17,9.84,-0.08,0.02,-0.01,NOMINAL
73787,24.00,63.30,4095,Very bright,0.34,-0.13,9.84,-0.08,0.02,-0.01,NOMINAL
74790,24.00,63.30,4095,Very bright,0.36,-0.14,9.82,-0.08,0.02,-0.01,NOMINAL
75799,24.10,63.20,4095,Very bright,0.34,-0.14,9.86,-0.08,0.03,-0.01,NOMINAL
76802,24.10,63.20,4095,Very bright,0.33,-0.13,9.85,-0.08,0.02,-0.01,NOMINAL
77811,24.00,63.20,4095,Very bright,0.32,-0.13,9.81,-0.08,0.03,-0.01,NOMINAL
78814,24.00,63.20,4091,Very bright,0.38,-0.15,9.82,-0.08,0.02,-0.01,NOMINAL
79823,24.10,62.90,2962,Bright,0.36,-0.17,9.83,-0.08,0.03,-0.01,NOMINAL
80826,24.10,62.90,2633,Bright,0.39,-0.10,9.88,-0.09,0.01,-0.01,NOMINAL
81835,24.00,63.10,2624,Bright,0.30,-0.13,9.84,-0.08,0.03,-0.01,NOMINAL
82838,24.00,63.10,2631,Bright,0.35,-0.15,9.84,-0.08,0.03,-0.01,NOMINAL
83847,24.00,63.00,2631,Bright,0.40,-0.14,9.80,-0.08,0.02,-0.01,NOMINAL
84850,24.00,63.00,2633,Bright,0.35,-0.13,9.85,-0.08,0.02,-0.01,NOMINAL
85859,24.10,62.90,2640,Bright,0.34,-0.14,9.85,-0.08,0.03,-0.01,NOMINAL
86862,24.10,62.90,2633,Bright,0.35,-0.16,9.84,-0.08,0.03,-0.01,NOMINAL
87871,24.00,63.00,2624,Bright,0.36,-0.15,9.79,-0.08,0.02,-0.01,NOMINAL
88874,24.00,63.00,2608,Bright,0.34,-0.15,9.86,-0.08,0.02,-0.01,NOMINAL
89883,24.00,62.90,2631,Bright,0.34,-0.12,9.85,-0.08,0.03,-0.01,NOMINAL
90886,24.00,62.90,2642,Bright,0.38,-0.16,9.79,-0.08,0.02,-0.01,NOMINAL
